order_detail_id,order_id,product_id,quantity,unit_price
12543,1029,398,1,65.21
12544,647,149,4,58.97
12545,890,173,5,67.09
12546,1266,298,1,47.64
12547,1445,492,1,20.68
12548,379,41,3,53.8
12549,501,349,5,60.1
12550,1340,393,1,25.33
12551,902,462,8,44.74
12552,1360,300,1,109.85
12553,1962,270,7,61.12
12554,653,139,6,46.59
12555,429,452,7,78.63
12556,1915,207,7,12.25
12557,1085,93,2,15.55
12558,1375,152,8,59.9
12559,1098,161,10,60.46
12560,1258,156,2,96.27
12561,175,62,5,101.86
12562,684,260,6,42.31
12563,105,460,4,34.03
12564,1460,273,9,48.61
12565,1690,108,2,35.99
12566,1620,403,6,24.99
12567,1985,123,3,56.01
12568,755,109,4,71.12
12569,1644,61,8,57.0
12570,1338,92,7,64.79
12571,560,457,7,46.09
12572,240,20,10,76.44
12573,642,63,7,46.94
12574,247,304,8,35.92
12575,1628,56,7,17.33
12576,1726,214,5,100.99
12577,623,386,2,40.3
12578,329,12,9,89.21
12579,121,283,2,33.92
12580,838,494,10,53.89
12581,1185,116,7,23.3
12582,124,44,2,86.95
12583,1507,243,7,76.05
12584,1833,278,3,76.4
12585,832,404,10,53.3
12586,1405,58,3,81.09
12587,429,105,2,17.78
12588,143,192,2,78.62
12589,1705,29,6,53.4
12590,510,44,3,69.33
12591,1087,470,1,21.33
12592,92,87,5,58.44
12593,1602,232,7,46.96
12594,427,300,2,76.84
12595,665,365,6,50.62
12596,1388,78,2,20.28
12597,23,128,10,44.55
12598,1820,430,4,28.05
12599,1359,468,9,98.98
12600,320,134,5,56.01
12601,1865,191,6,73.82
12602,350,229,4,18.97
12603,1313,318,7,83.41
12604,1213,271,9,34.47
12605,596,114,5,19.41
12606,1167,237,9,9.77
12607,476,22,2,56.29
12608,448,375,10,73.59
12609,608,272,7,65.67
12610,1511,232,5,60.03
12611,881,439,5,64.35
12612,180,372,5,42.3
12613,346,441,1,98.53
12614,1205,116,4,21.6
12615,1174,125,9,99.72
12616,1980,24,7,39.22
12617,542,158,7,14.13
12618,1355,152,7,59.97
12619,490,241,4,17.86
12620,822,122,6,18.02
12621,1703,321,2,90.26
12622,1256,312,4,89.54
12623,299,272,8,56.59
12624,729,348,10,54.62
12625,1381,12,2,109.81
12626,451,334,5,88.69
12627,1788,458,10,69.71
12628,169,252,4,70.68
12629,1436,115,3,76.94
12630,755,180,6,98.88
12631,915,148,2,68.96
12632,328,178,8,20.77
12633,940,267,7,12.9
12634,895,370,3,67.82
12635,1736,149,2,53.8
12636,165,457,4,60.01
12637,998,452,10,66.21
12638,1418,29,8,65.77
12639,997,259,1,74.77
12640,1109,127,10,45.12
12641,1825,452,8,66.71
12642,510,254,2,91.2
12643,1044,304,4,40.58
12644,554,116,6,25.79
12645,181,355,10,61.45
12646,1076,86,3,77.54
12647,432,288,4,42.23
12648,1484,387,6,93.63
12649,797,104,2,44.37
12650,378,266,10,108.55
12651,487,452,5,80.92
12652,591,205,1,42.24
12653,14,360,10,13.65
12654,94,30,5,46.02
12655,1714,232,2,54.89
12656,868,138,8,22.67
12657,1960,21,10,53.58
12658,1760,351,3,32.35
12659,1764,329,1,11.45
12660,846,152,5,62.25
12661,1761,424,8,11.25
12662,237,32,6,82.38
12663,1527,187,10,14.93
12664,1943,341,7,17.93
12665,786,499,9,31.91
12666,1110,89,5,9.85
12667,1161,98,5,53.41
12668,1259,411,10,65.06
12669,1124,86,3,95.07
12670,1278,122,3,21.66
12671,483,10,3,44.74
12672,1042,462,5,47.57
12673,425,175,5,84.49
12674,333,49,4,17.82
12675,1219,5,1,85.09
12676,745,492,2,22.23
12677,158,188,6,52.88
12678,1210,348,10,69.68
12679,1933,231,5,14.24
12680,1994,393,6,25.43
12681,1846,213,8,25.83
12682,1375,500,6,47.17
12683,1128,65,5,36.56
12684,125,258,10,26.38
12685,708,214,3,86.24
12686,1045,22,5,58.73
12687,442,347,7,114.56
12688,292,137,8,58.75
12689,1582,241,5,19.91
12690,1573,462,3,41.17
12691,442,233,10,80.88
12692,389,479,2,12.12
12693,1128,224,1,100.37
12694,1456,77,3,48.05
12695,169,261,2,19.22
12696,1915,105,9,19.28
12697,750,202,3,6.02
12698,1096,280,8,32.24
12699,1632,254,8,85.4
12700,795,411,1,78.44
12701,1634,229,8,25.15
12702,1367,390,1,104.94
12703,781,130,1,64.18
12704,692,309,6,51.11
12705,223,354,2,80.71
12706,1884,67,5,61.63
12707,1862,384,8,8.26
12708,903,262,3,109.94
12709,474,263,9,41.71
12710,1562,52,2,74.96
12711,737,8,3,10.81
12712,128,207,2,14.87
12713,120,103,9,94.95
12714,1456,308,9,51.71
12715,341,353,9,106.01
12716,892,266,10,112.48
12717,178,444,10,54.4
12718,45,417,7,14.3
12719,587,185,2,68.18
12720,1063,3,8,58.4
12721,1148,496,9,94.55
12722,1521,58,2,59.56
12723,1332,245,10,56.55
12724,1932,264,2,91.67
12725,1724,342,3,60.75
12726,1044,201,2,28.7
12727,1710,470,2,19.49
12728,326,90,4,62.76
12729,146,85,7,45.28
12730,23,42,9,8.05
12731,1699,28,4,99.55
12732,1132,44,9,66.75
12733,677,419,9,112.13
12734,333,374,1,74.8
12735,1347,207,9,17.32
12736,1395,466,5,93.68
12737,1044,1,7,51.66
12738,1634,313,6,37.54
12739,919,473,7,36.67
12740,995,354,3,62.86
12741,679,159,8,19.37
12742,559,162,6,14.43
12743,376,224,3,75.01
12744,783,488,2,71.14
12745,213,428,4,42.01
12746,1339,307,6,71.66
12747,1112,432,4,28.98
12748,1166,27,6,40.35
12749,1519,82,7,92.75
12750,1388,363,5,80.72
12751,1892,410,4,98.52
12752,570,467,2,71.42
12753,603,416,3,33.5
12754,416,227,2,33.51
12755,1565,324,5,57.84
12756,1561,170,10,71.89
12757,1301,230,7,18.15
12758,1058,350,10,22.68
12759,1054,159,5,18.87
12760,1831,161,1,72.49
12761,1745,465,7,9.3
12762,1744,268,5,48.03
12763,1547,138,8,25.78
12764,357,443,2,58.49
12765,677,318,1,70.33
12766,1122,352,5,76.74
12767,1216,110,3,53.49
12768,667,48,3,21.32
12769,587,362,3,22.24
12770,1100,76,9,66.63
12771,1081,314,4,36.93
12772,736,94,2,49.62
12773,108,408,1,46.84
12774,53,305,9,36.18
12775,291,127,9,44.57
12776,234,183,5,8.13
12777,981,27,1,42.3
12778,1212,282,6,68.07
12779,1285,289,8,70.68
12780,911,414,7,38.06
12781,1385,384,6,5.81
12782,1820,384,5,7.64
12783,527,331,10,67.22
12784,745,189,9,79.29
12785,237,148,4,77.13
12786,131,401,4,82.73
12787,1418,121,5,21.83
12788,1133,279,9,101.29
12789,47,136,7,79.1
12790,1098,149,8,72.87
12791,662,362,8,18.11
12792,1557,484,8,68.93
12793,282,65,1,33.65
12794,1263,384,2,8.23
12795,127,407,2,12.93
12796,1794,238,9,54.47
12797,182,375,4,66.51
12798,535,295,7,102.17
12799,1351,242,10,13.15
12800,596,474,6,25.32
12801,800,452,4,69.8
12802,1972,220,1,77.15
12803,1262,204,1,8.92
12804,974,454,4,13.33
12805,624,263,4,43.36
12806,887,22,3,73.92
12807,688,29,4,57.43
12808,1326,150,2,33.16
12809,1407,481,4,20.31
12810,1891,171,8,24.01
12811,1966,39,4,53.58
12812,1343,8,9,11.33
12813,1577,470,2,15.59
12814,1301,174,8,105.08
12815,292,476,2,11.57
12816,793,235,9,93.61
12817,290,54,10,23.84
12818,367,201,4,31.57
12819,239,219,5,43.59
12820,196,487,1,45.94
12821,1654,112,2,37.63
12822,575,51,8,72.32
12823,724,146,10,49.77
12824,311,20,7,104.63
12825,1788,22,5,60.58
12826,1491,60,6,58.13
12827,990,269,6,48.11
12828,390,92,6,70.68
12829,171,495,3,87.41
12830,995,348,1,66.08
12831,450,393,1,22.88
12832,536,157,10,18.56
12833,277,299,9,49.09
12834,1177,253,6,81.93
12835,220,133,2,29.76
12836,1094,433,3,30.13
12837,1165,232,10,56.26
12838,941,366,2,28.73
12839,418,326,5,91.8
12840,412,470,10,16.43
12841,83,67,1,61.59
12842,1432,49,7,18.14
12843,747,160,6,18.27
12844,498,30,6,57.83
12845,1558,335,7,57.3
12846,944,351,2,35.99
12847,158,266,5,89.18
12848,1810,392,9,56.97
12849,198,100,4,49.2
12850,577,342,1,62.84
12851,407,490,2,78.92
12852,829,30,3,46.57
12853,1405,42,8,6.49
12854,1878,121,4,21.31
12855,313,141,7,71.8
12856,1865,464,3,61.18
12857,338,278,9,106.28
12858,1836,396,9,30.74
12859,752,196,10,16.3
12860,42,37,4,22.76
12861,430,458,5,75.23
12862,1745,145,4,29.44
12863,1974,5,10,77.57
12864,526,266,1,90.98
12865,1724,229,3,24.3
12866,132,199,5,99.03
12867,1401,369,8,34.08
12868,154,67,7,55.14
12869,779,398,6,60.95
12870,249,392,7,49.19
12871,113,495,4,97.07
12872,1434,349,4,41.75
12873,199,190,1,60.78
12874,1341,378,5,39.58
12875,1925,160,2,14.73
12876,1522,260,3,39.15
12877,1961,193,4,43.68
12878,287,289,5,61.73
12879,1525,202,7,7.37
12880,1304,134,4,72.59
12881,825,147,5,63.61
12882,38,215,2,74.37
12883,831,262,7,94.1
12884,398,195,5,13.39
12885,1852,352,1,92.34
12886,369,411,7,83.35
12887,287,478,2,58.0
12888,1195,427,2,20.9
12889,1072,65,6,36.71
12890,986,390,6,102.35
12891,1717,193,7,41.53
12892,41,334,8,80.21
12893,1453,35,4,19.6
12894,298,338,5,69.47
12895,250,471,2,47.26
12896,1516,400,1,41.71
12897,480,133,8,25.69
12898,1340,253,1,94.97
12899,855,43,1,55.34
12900,1743,333,2,6.46
12901,1048,74,4,49.22
12902,1981,4,8,64.12
12903,1853,468,7,80.09
12904,401,133,4,35.54
12905,1755,80,8,84.94
12906,1408,6,3,74.31
12907,892,451,3,61.78
12908,842,205,5,45.03
12909,290,348,9,72.16
12910,884,425,5,88.89
12911,201,136,2,66.24
12912,149,81,3,89.87
12913,78,102,9,96.92
12914,1964,473,6,37.97
12915,854,213,3,23.48
12916,1163,18,9,49.59
12917,107,364,4,66.46
12918,1327,226,7,22.06
12919,1761,151,4,52.1
12920,1840,326,2,89.99
12921,495,346,2,77.08
12922,1332,406,4,75.39
12923,658,251,6,53.3
12924,1723,333,8,6.72
12925,1664,466,2,102.59
12926,1955,91,10,33.42
12927,1962,358,9,20.57
12928,1060,229,7,26.65
12929,1791,243,4,66.5
12930,496,14,8,17.78
12931,1744,8,8,12.73
12932,1647,426,10,82.69
12933,1778,415,3,37.42
12934,1724,70,8,24.74
12935,1423,321,4,72.36
12936,598,25,6,35.86
12937,1564,335,5,57.27
12938,126,260,2,35.85
12939,850,469,3,98.39
12940,154,94,9,45.06
12941,1568,432,10,26.7
12942,416,64,2,61.55
12943,468,313,1,37.48
12944,1174,462,6,46.27
12945,1273,474,3,27.9
12946,1065,466,1,83.71
12947,302,229,2,24.25
12948,1707,410,10,93.02
12949,197,200,5,58.65
12950,895,114,5,18.74
12951,320,125,8,81.61
12952,872,204,5,8.83
12953,91,302,8,108.98
12954,1845,44,2,81.96
12955,649,147,9,65.2
12956,1218,56,2,20.28
12957,5,226,4,26.86
12958,91,418,9,49.87
12959,1592,127,8,49.06
12960,1404,4,3,72.96
12961,764,381,4,6.59
12962,1079,304,1,40.83
12963,209,494,5,74.93
12964,496,371,2,53.88
12965,357,350,2,22.53
12966,475,364,5,76.69
12967,1743,354,5,64.08
12968,559,496,10,86.2
12969,1010,80,9,93.84
12970,464,316,8,35.99
12971,1013,492,1,22.47
12972,708,244,2,6.35
12973,880,265,9,34.57
12974,1806,495,3,97.21
12975,979,65,2,34.33
12976,1741,241,6,16.75
12977,899,355,9,65.19
12978,171,395,6,29.84
12979,1053,331,9,66.42
12980,1146,179,3,73.24
12981,416,27,4,36.34
12982,910,202,6,6.85
12983,1070,219,10,49.31
12984,123,292,9,59.98
12985,1957,288,6,32.81
12986,1099,48,10,19.57
12987,1087,272,1,58.98
12988,1863,348,4,78.91
12989,1571,149,8,55.28
12990,779,77,4,61.41
12991,655,41,8,53.48
12992,296,398,2,75.57
12993,663,361,5,26.97
12994,902,211,1,33.89
12995,1488,455,8,74.4
12996,1000,133,3,31.08
12997,785,260,7,42.19
12998,192,105,8,23.6
12999,1764,246,9,72.93
13000,1515,8,9,12.1
13001,1525,318,6,58.97
13002,873,206,10,18.93
13003,42,238,3,48.61
13004,418,479,4,11.68
13005,1817,378,8,31.3
13006,1762,39,10,52.41
13007,1212,201,8,29.85
13008,1037,320,3,103.28
13009,1352,156,9,98.61
13010,1196,345,7,85.12
13011,675,11,9,41.26
13012,524,282,3,59.61
13013,1443,200,3,80.49
13014,1496,62,10,86.21
13015,1181,288,10,30.07
13016,222,52,2,63.87
13017,1684,428,7,37.08
13018,487,8,9,12.08
13019,406,476,9,12.98
13020,1055,82,3,83.24
13021,1560,366,1,22.0
13022,1190,209,3,52.94
13023,512,221,6,65.31
13024,386,303,4,70.11
13025,867,198,8,21.58
13026,29,239,1,31.01
13027,484,458,5,69.69
13028,1023,55,10,65.29
13029,1392,185,10,86.41
13030,1636,467,10,66.28
13031,316,364,4,76.21
13032,1143,458,1,58.9
13033,1069,436,7,31.27
13034,143,349,8,61.76
13035,265,64,2,59.92
13036,1338,488,2,68.36
13037,1118,447,4,15.0
13038,841,421,9,17.01
13039,775,378,3,38.93
13040,257,220,9,71.47
13041,1775,140,3,89.52
13042,139,305,7,35.99
13043,1432,207,3,15.85
13044,1436,303,2,68.73
13045,1329,403,7,24.18
13046,1979,134,9,64.63
13047,1643,72,2,87.21
13048,73,319,10,7.85
13049,618,250,1,100.24
13050,1372,53,7,89.91
13051,407,134,3,68.19
13052,585,196,1,15.45
13053,800,143,3,11.68
13054,1596,79,5,56.45
13055,1758,183,5,10.58
13056,219,250,9,88.2
13057,972,282,9,61.95
13058,626,168,3,32.71
13059,1531,89,10,11.57
13060,839,299,3,57.04
13061,1855,169,9,58.08
13062,197,40,2,57.19
13063,157,435,1,88.82
13064,1182,133,4,34.13
13065,1513,370,8,84.93
13066,541,327,3,84.27
13067,1248,153,7,52.67
13068,1760,374,10,85.94
13069,1491,184,8,7.46
13070,1388,288,10,35.42
13071,1328,447,3,21.15
13072,1178,301,4,87.48
13073,1349,184,6,9.95
13074,822,124,1,33.61
13075,1432,202,9,7.59
13076,665,57,3,71.45
13077,1022,379,8,62.7
13078,1562,198,2,21.19
13079,964,90,2,46.06
13080,1740,306,1,36.76
13081,1807,171,10,22.36
13082,1293,245,4,67.17
13083,121,490,1,77.68
13084,210,191,2,69.19
13085,714,402,3,79.13
13086,891,417,5,17.82
13087,324,35,7,23.92
13088,1086,332,5,8.88
13089,911,127,9,43.71
13090,1981,114,1,17.3
13091,66,320,4,87.44
13092,142,113,4,28.95
13093,539,371,9,55.41
13094,58,287,6,20.17
13095,1784,417,3,19.91
13096,686,17,7,36.01
13097,690,177,4,41.32
13098,734,146,7,52.6
13099,741,393,8,29.83
13100,1525,348,4,73.21
13101,1969,182,3,93.25
13102,1636,450,3,17.85
13103,1727,54,10,26.32
13104,1185,75,5,38.03
13105,1066,383,4,61.65
13106,158,183,8,8.89
13107,150,64,6,75.23
13108,1061,289,9,63.47
13109,662,414,8,42.08
13110,1881,494,2,73.2
13111,538,81,5,92.39
13112,350,162,9,11.65
13113,1882,395,3,33.21
13114,297,50,10,100.35
13115,1215,321,4,72.47
13116,841,133,9,32.13
13117,1733,376,9,41.5
13118,1854,383,8,48.11
13119,1426,241,1,21.83
13120,1111,424,9,10.23
13121,1987,492,9,21.0
13122,1636,125,8,81.14
13123,652,225,7,80.99
13124,1522,65,9,32.91
13125,1852,59,1,77.4
13126,1683,313,10,46.57
13127,478,90,4,46.86
13128,535,475,6,10.26
13129,1529,19,1,26.77
13130,100,361,6,34.33
13131,677,195,1,14.66
13132,1691,12,2,107.68
13133,571,301,9,72.68
13134,860,54,9,23.23
13135,367,389,7,55.8
13136,1139,194,10,78.65
13137,205,101,2,30.6
13138,1531,204,6,9.78
13139,762,431,1,82.59
13140,739,361,4,31.37
13141,170,447,6,17.47
13142,1695,328,10,12.09
13143,1195,498,3,37.75
13144,737,376,5,55.08
13145,492,19,3,37.75
13146,1912,85,4,37.07
13147,1880,356,6,20.9
13148,1431,235,1,110.23
13149,1315,32,4,72.92
13150,766,15,2,74.91
13151,264,241,1,21.29
13152,999,225,1,89.26
13153,1456,19,10,32.43
13154,953,273,2,65.53
13155,1102,179,9,82.75
13156,42,336,9,80.15
13157,23,58,2,54.89
13158,606,219,7,53.94
13159,909,157,2,15.06
13160,102,192,1,74.62
13161,1943,233,10,102.61
13162,1100,457,7,63.68
13163,1044,497,8,73.46
13164,753,70,5,22.93
13165,706,465,6,6.43
13166,249,145,2,32.16
13167,1358,57,3,85.82
13168,850,18,6,56.64
13169,1529,191,3,76.71
13170,208,81,1,79.62
13171,1662,107,6,18.78
13172,1528,228,2,88.25
13173,405,416,5,46.99
13174,1387,360,4,18.36
13175,415,432,6,23.27
13176,637,81,2,86.16
13177,17,275,1,57.65
13178,1722,6,3,71.05
13179,198,237,2,10.13
13180,1445,473,2,44.85
13181,987,51,8,81.8
13182,246,145,3,26.08
13183,1920,18,2,51.84
13184,1885,6,7,54.67
13185,118,402,8,69.69
13186,508,53,6,113.45
13187,614,428,9,44.08
13188,1113,475,9,9.87
13189,1285,159,10,13.74
13190,343,485,10,12.46
13191,1530,408,4,53.01
13192,1632,447,10,20.55
13193,1817,360,5,18.06
13194,583,396,7,28.08
13195,1287,3,6,68.37
13196,1379,28,5,88.02
13197,1740,100,7,52.74
13198,528,74,3,43.64
13199,1991,59,1,76.41
13200,314,306,4,50.66
13201,1763,80,3,75.5
13202,1862,120,4,67.08
13203,1959,336,8,89.08
13204,1331,184,10,7.6
13205,720,11,8,44.66
13206,1092,476,10,13.05
13207,1651,256,2,50.3
13208,1744,337,9,37.86
13209,83,436,4,26.64
13210,273,474,3,29.92
13211,144,15,8,59.47
13212,1450,381,4,8.81
13213,1061,247,1,24.23
13214,595,284,2,77.34
13215,483,328,5,11.8
13216,29,106,6,35.37
13217,1740,53,7,117.21
13218,349,73,10,14.54
13219,514,33,1,62.38
13220,1259,248,8,32.92
13221,966,24,1,38.19
13222,336,471,9,41.01
13223,1515,427,1,21.94
13224,1001,271,10,31.72
13225,1804,353,4,80.51
13226,86,210,8,91.52
13227,1664,271,8,37.74
13228,420,406,5,89.63
13229,1814,369,2,27.81
13230,286,294,4,65.1
13231,1667,376,2,40.26
13232,1396,451,4,70.62
13233,337,229,4,26.9
13234,923,160,1,16.68
13235,1819,159,6,18.89
13236,1832,386,5,39.98
13237,540,101,2,41.0
13238,173,266,7,86.93
13239,1334,311,7,57.28
13240,1966,85,5,40.53
13241,501,411,2,76.68
13242,71,102,2,81.7
13243,95,145,5,35.76
13244,1796,137,10,55.73
13245,1498,267,7,10.21
13246,817,48,1,28.7
13247,555,263,8,47.39
13248,1979,103,2,74.96
13249,592,157,10,13.34
13250,1889,335,6,79.31
13251,1473,144,8,119.97
13252,1167,496,6,74.38
13253,1898,455,7,86.1
13254,1923,338,4,48.25
13255,164,381,1,7.58
13256,874,208,8,5.52
13257,1329,127,5,45.76
13258,371,152,2,63.89
13259,627,169,6,46.72
13260,561,398,5,76.7
13261,1117,47,7,95.97
13262,512,495,5,98.11
13263,590,208,8,7.12
13264,1084,264,5,92.34
13265,1509,228,2,108.33
13266,777,329,3,12.84
13267,813,194,2,107.82
13268,1627,485,9,11.99
13269,1053,484,3,63.83
13270,1651,295,8,75.85
13271,1033,450,4,18.69
13272,1328,233,9,108.63
13273,447,112,1,33.39
13274,1448,319,7,9.15
13275,1303,313,3,35.48
13276,647,399,7,81.52
13277,460,166,7,70.96
13278,435,428,7,38.46
13279,373,365,7,37.52
13280,1875,230,9,16.88
13281,936,180,3,81.84
13282,1255,115,6,75.27
13283,362,332,5,11.79
13284,849,123,2,63.49
13285,251,76,1,81.08
13286,1056,347,7,87.14
13287,1206,300,5,106.11
13288,4,443,4,71.37
13289,938,321,4,80.73
13290,1196,373,10,7.87
13291,1314,117,10,116.24
13292,1776,317,5,30.31
13293,1486,83,4,5.55
13294,1045,432,9,23.71
13295,591,16,10,63.23
13296,1820,51,6,72.3
13297,1225,343,6,76.0
13298,1715,252,3,68.1
13299,1249,12,9,103.01
13300,312,30,8,56.18
13301,796,125,6,101.83
13302,506,253,7,76.72
13303,1896,84,7,36.41
13304,1348,77,5,49.33
13305,337,435,5,76.37
13306,812,285,1,56.59
13307,960,334,7,75.05
13308,253,95,4,57.37
13309,1341,37,8,25.23
13310,992,141,9,82.5
13311,57,416,7,35.58
13312,1765,320,7,97.06
13313,452,247,2,24.52
13314,9,149,8,61.26
13315,106,163,7,67.52
13316,1394,238,10,50.31
13317,3,64,3,71.35
13318,1279,119,6,39.09
13319,1432,131,4,58.64
13320,929,488,2,54.97
13321,188,460,10,32.8
13322,1055,438,7,47.59
13323,1818,114,1,16.93
13324,963,132,2,10.15
13325,838,86,2,76.61
13326,989,234,10,72.22
13327,580,495,8,72.54
13328,1016,11,3,47.62
13329,1577,227,10,33.6
13330,205,437,1,81.42
13331,167,243,3,65.25
13332,1710,221,2,64.63
13333,669,498,4,30.29
13334,708,91,5,34.03
13335,1525,211,1,28.28
13336,1647,384,6,7.54
13337,1212,191,3,88.02
13338,521,181,10,82.59
13339,278,327,3,98.69
13340,611,193,7,50.41
13341,818,159,10,14.32
13342,1265,70,1,20.45
13343,1692,2,7,80.89
13344,1087,258,4,27.23
13345,1613,136,1,69.2
13346,301,125,2,98.6
13347,209,229,7,19.21
13348,1558,459,2,66.3
13349,102,271,9,31.43
13350,1636,457,6,45.57
13351,578,412,9,35.54
13352,1725,25,4,26.58
13353,1668,345,4,73.97
13354,1440,240,1,66.76
13355,641,304,4,42.01
13356,1979,483,6,35.18
13357,798,240,1,69.26
13358,753,350,9,19.15
13359,1588,19,10,27.13
13360,1984,468,1,80.32
13361,143,100,8,36.84
13362,1766,204,7,9.6
13363,1348,375,6,77.09
13364,150,98,10,49.66
13365,1242,207,4,16.84
13366,556,65,7,35.51
13367,863,227,2,36.24
13368,1478,368,8,64.99
13369,1764,489,5,70.91
13370,1161,188,6,42.76
13371,182,440,1,34.14
13372,1739,449,6,55.25
13373,773,302,8,95.46
13374,1626,159,1,15.19
13375,328,168,2,34.37
13376,1930,377,1,32.89
13377,1311,245,3,65.38
13378,1108,298,9,63.27
13379,808,491,8,24.49
13380,551,486,7,113.25
13381,132,416,6,40.32
13382,1032,97,7,27.71
13383,505,305,2,43.81
13384,322,450,4,17.45
13385,189,483,8,36.23
13386,1633,220,5,67.66
13387,583,417,8,15.42
13388,1641,99,1,62.89
13389,707,334,6,83.32
13390,300,366,4,25.32
13391,1251,372,4,38.23
13392,158,227,6,34.59
13393,452,396,1,30.2
13394,769,102,7,108.75
13395,1824,437,2,100.22
13396,341,352,6,85.71
13397,406,245,7,63.12
13398,537,88,6,71.79
13399,1819,311,8,74.68
13400,166,165,4,55.27
13401,874,460,4,27.96
13402,909,17,9,34.74
13403,1598,244,2,5.53
13404,639,97,8,26.28
13405,1503,431,10,68.58
13406,1664,54,7,23.08
13407,733,132,3,13.42
13408,1193,389,4,50.71
13409,1309,44,5,95.72
13410,1728,80,5,71.67
13411,550,186,10,26.09
13412,292,106,10,29.26
13413,688,212,5,19.03
13414,493,421,10,14.95
13415,1939,447,5,20.11
13416,1522,403,9,23.77
13417,1780,434,4,93.81
13418,1051,192,1,79.44
13419,1202,254,3,93.84
13420,126,13,5,37.68
13421,1035,427,3,22.46
13422,48,6,3,54.03
13423,151,92,9,72.5
13424,790,457,10,63.72
13425,1641,486,6,109.53
13426,661,107,8,24.38
13427,1165,91,7,32.74
13428,258,299,1,48.28
13429,953,329,3,12.83
13430,1719,275,1,55.98
13431,917,173,10,94.67
13432,1155,419,6,106.31
13433,545,388,8,18.86
13434,1010,121,4,22.21
13435,664,96,5,19.42
13436,1438,83,1,6.93
13437,484,2,9,71.56
13438,544,326,9,71.8
13439,301,9,1,51.0
13440,541,171,9,22.1
13441,53,495,7,94.04
13442,123,287,2,25.21
13443,145,219,3,50.45
13444,275,371,9,51.09
13445,353,405,7,80.92
13446,1758,357,10,38.84
13447,998,6,5,53.44
13448,385,219,6,60.32
13449,231,24,7,41.79
13450,1164,111,7,51.9
13451,1894,292,4,66.3
13452,213,455,2,75.15
13453,1203,186,2,24.86
13454,1689,237,7,7.64
13455,1910,278,2,101.29
13456,685,407,1,14.81
13457,1438,246,8,69.68
13458,1954,114,9,16.61
13459,1710,427,9,23.94
13460,1682,397,5,71.37
13461,73,299,2,47.33
13462,1925,262,6,103.35
13463,594,343,4,102.64
13464,922,220,1,75.96
13465,924,377,5,34.0
13466,1515,68,1,9.37
13467,1015,294,4,57.34
13468,1530,378,9,28.66
13469,497,403,10,18.84
13470,1255,409,6,10.94
13471,1561,140,5,73.01
13472,402,400,9,45.22
13473,125,258,10,31.96
13474,411,207,5,13.25
13475,1182,148,7,79.98
13476,1415,114,4,14.13
13477,1511,399,6,107.3
13478,377,226,5,21.74
13479,249,318,8,83.25
13480,315,86,8,93.99
13481,518,118,7,69.65
13482,1909,365,4,48.07
13483,819,391,8,11.2
13484,814,387,2,90.47
13485,1002,292,2,65.17
13486,660,237,3,9.47
13487,49,492,4,22.35
13488,1172,411,5,86.48
13489,1272,372,10,36.42
13490,1701,218,8,42.37
13491,807,286,6,9.46
13492,1449,115,1,67.28
13493,1318,135,10,23.08
13494,1607,38,8,18.66
13495,100,311,3,68.02
13496,998,394,2,34.96
13497,1680,29,9,59.87
13498,623,414,8,37.83
13499,425,301,3,101.32
13500,1895,148,8,62.78
13501,1911,408,4,55.68
13502,1964,50,7,89.67
13503,812,362,1,20.33
13504,1370,451,9,58.03
13505,632,159,10,15.97
13506,394,452,7,62.34
13507,339,135,1,25.09
13508,1534,468,10,96.51
13509,237,164,1,16.55
13510,1416,116,10,31.75
13511,1316,378,9,36.41
13512,666,261,3,22.69
13513,567,65,10,33.08
13514,1817,66,8,104.48
13515,353,308,4,55.69
13516,1615,211,4,24.9
13517,1386,228,1,108.35
13518,1288,381,6,8.42
13519,1687,406,3,63.53
13520,1461,2,2,91.39
13521,756,264,5,103.73
13522,1928,54,8,25.09
13523,356,236,1,36.97
13524,1176,226,2,27.33
13525,568,307,2,66.48
13526,752,291,2,15.45
13527,1464,180,1,105.31
13528,983,115,7,84.4
13529,1263,6,4,63.04
13530,894,362,5,22.45
13531,970,81,10,72.82
13532,1005,89,1,10.35
13533,679,325,2,110.87
13534,424,77,5,51.07
13535,96,264,4,107.57
13536,640,497,1,83.43
13537,126,246,4,68.62
13538,1052,277,10,90.71
13539,576,86,1,87.85
13540,304,324,2,53.6
13541,526,132,2,11.25
13542,990,258,3,21.54
13543,1807,440,7,27.76
13544,217,301,2,73.01
13545,625,398,5,52.47
13546,179,462,9,42.69
13547,693,168,9,27.64
13548,318,107,3,22.59
13549,1998,361,2,26.22
13550,1653,285,8,41.06
13551,912,199,8,83.99
13552,438,9,2,58.23
13553,981,32,8,59.47
13554,597,391,1,11.22
13555,659,432,5,21.93
13556,1999,344,3,106.2
13557,629,416,7,40.52
13558,1492,19,2,35.2
13559,66,255,10,54.8
13560,1186,376,9,55.08
13561,168,337,2,52.47
13562,411,326,4,80.01
13563,1497,484,6,56.19
13564,1606,100,8,36.64
13565,601,135,5,23.95
13566,987,336,8,67.44
13567,1455,284,3,68.38
13568,1175,395,7,27.2
13569,1801,499,6,31.64
13570,925,60,2,77.06
13571,1513,72,4,83.22
13572,1921,298,4,56.28
13573,1258,254,6,100.99
13574,956,366,10,25.19
13575,1343,349,4,48.23
13576,154,87,10,60.11
13577,1029,10,2,40.54
13578,1047,393,6,23.84
